orkut,22131701213295,214.546,212.22
orkut,22131701213295,111.973,109.585
orkut,22131701213295,57.9532,55.5308
orkut,22131701213295,31.8247,29.4238
orkut,22131701213295,19.3224,16.8731
orkut,22131701213295,16.1819,13.7394
orkut,22131701213295,15.707,13.289
orkut,22131701213295,15.0659,12.6555
orkut,22131701213295,16.0045,13.5973
orkut,22131701213295,19.1111,16.6754
